1237648721226820000	171.087	-0.0561014	0.100567	19.9227	17.9803	17.0127	16.5932	16.2555	19.9227	17.9803	17.0127	16.5932	16.2555	1.94233	0.96762	0.41955	0.33768	0.0504107	0.00833086	0.00690285	0.0118937	21
1237674651535140000	170.46	0.996378	0.103521	18.7581	17.4686	16.6427	16.2104	15.8615	18.7581	17.4686	16.6427	16.2104	15.8615	1.28951	0.82595	0.43227	0.34889	0.0453396	0.00831109	0.00703478	0.0119048	12
1237648722300370000	170.618	0.821194	0.102565	19.804	18.2724	17.484	17.0707	16.7956	19.804	18.2724	17.484	17.0707	16.7956	1.53153	0.78843	0.41328	0.2751	0.0622454	0.0119827	0.0110086	0.0216845	23
1237674650461330000	170.309	0.0656764	0.102377	19.5697	17.5307	16.5031	16.0607	15.7097	19.5697	17.5307	16.5031	16.0607	15.7097	2.03905	1.02761	0.4424	0.35095	0.0741452	0.00775343	0.00612188	0.0105505	24
1237648720689030000	168.943	-0.503135	0.102785	19.417	18.0426	17.2201	16.6979	16.3717	19.417	18.0426	17.2201	16.6979	16.3717	1.37437	0.8225	0.52225	0.32619	0.0324111	0.00822179	0.0069246	0.0106113	25
1237648721763360000	170.29	0.211875	0.104272	19.1141	17.0667	16.0431	15.6091	15.2484	19.1141	17.0667	16.0431	15.6091	15.2484	2.04739	1.02354	0.43401	0.36075	0.041123	0.00614544	0.00513736	0.00889088	26
1237648720689290000	169.618	-0.550773	0.100126	19.7029	17.9173	16.9646	16.5179	16.1846	19.7029	17.9173	16.9646	16.5179	16.1846	1.78562	0.95273	0.44665	0.3333	0.0518732	0.00827024	0.00672178	0.0113171	27
1237674651535340000	170.9	0.984071	0.100364	19.3603	17.9873	17.2528	16.8504	16.5904	19.3603	17.9873	17.2528	16.8504	16.5904	1.37294	0.73451	0.4024	0.26005	0.0631885	0.0101786	0.00903862	0.0174668	28
1237648721763430000	170.512	0.401737	0.101946	20.5259	18.3363	17.2216	16.676	16.18	20.5259	18.3363	17.2216	16.676	16.18	2.18959	1.11468	0.54562	0.49596	0.0964619	0.0106466	0.00807454	0.0132074	29
1237674651535340000	170.987	0.959282	0.100202	20.3426	18.5384	17.6034	17.1981	16.8916	20.3426	18.5384	17.6034	17.1981	16.8916	1.80417	0.93506	0.4053	0.30646	0.101724	0.011878	0.00967345	0.0169029	30
1237674650998340000	170.653	0.460569	0.101928	19.5817	17.7251	16.709	16.2691	15.8826	19.5817	17.7251	16.709	16.2691	15.8826	1.85658	1.01616	0.43985	0.38649	0.0662849	0.0086387	0.00679554	0.0105205	31
1237674651535340000	171.011	0.915818	0.100519	19.437	17.4639	16.4756	16.0347	15.6743	19.437	17.4639	16.4756	16.0347	15.6743	1.97313	0.98825	0.4409	0.36045	0.0643451	0.00723511	0.00586957	0.00905657	13
1237648721763040000	169.651	0.250849	0.103042	19.608	18.2755	17.5741	17.2172	17.0028	19.608	18.2755	17.5741	17.2172	17.0028	1.33252	0.7014	0.35697	0.21434	0.0596695	0.0154413	0.0136725	0.0336397	33
1237648721226430000	170.225	-0.126308	0.0997458	20.2576	18.2697	17.1531	16.648	16.2523	0.0741379	0.00857751	0.00561941	0.00537984	0.0121436	1.9879	1.11657	0.50515	0.39564	0.0746325	0.0102543	0.00777949	0.0132819	34
1237674649924140000	169.571	-0.265193	0.103126	19.1308	17.7292	17.0998	16.7689	16.5149	19.1308	17.7292	17.0998	16.7689	16.5149	1.40164	0.62937	0.33094	0.25393	0.0671326	0.0110507	0.0105471	0.0239067	35
1237648722300240000	170.326	0.632679	0.101276	20.2796	18.1825	17.1776	16.7182	16.3863	20.2796	18.1825	17.1776	16.7182	16.3863	2.09718	1.0049	0.45941	0.33185	0.0638032	0.00952022	0.00777856	0.0120755	36
1237648722300370000	170.593	0.690778	0.101657	19.4546	17.4609	16.426	15.9544	15.6091	19.4546	17.4609	16.426	15.9544	15.6091	1.99372	1.03492	0.47154	0.3453	0.04562	0.00706893	0.0058106	0.0090081	10
1237648722836970000	169.978	1.18261	0.0971631	19.7316	17.9568	16.9928	16.5787	16.2427	19.7316	17.9568	16.9928	16.5787	16.2427	1.77481	0.96399	0.41412	0.33604	0.0410263	0.00746866	0.00640272	0.0100771	38
1237648722300430000	170.849	0.682819	0.104203	20.2821	18.4088	17.4728	17.0575	16.7488	20.2821	18.4088	17.4728	17.0575	16.7488	1.87332	0.93598	0.41534	0.30874	0.0514029	0.00934953	0.00798428	0.0127619	39
1237674649923740000	168.751	-0.343814	0.0988262	19.9247	18.4568	17.6712	17.2577	16.9042	19.9247	18.4568	17.6712	17.2577	16.9042	1.46795	0.78561	0.41345	0.3535	0.0946673	0.0148227	0.0135144	0.0260026	40
1237648721763100000	169.786	0.331611	0.0996695	18.7381	17.5368	17.0461	16.7457	16.544	18.7381	17.5368	17.0461	16.7457	16.544	1.20133	0.49066	0.30042	0.20172	0.0243831	0.00730691	0.00750823	0.0171482	41
1237674651534420000	168.918	0.844416	0.102383	19.1043	17.8028	17.0218	16.6398	16.3163	19.1043	17.8028	17.0218	16.6398	16.3163	1.30146	0.781	0.38208	0.32342	0.0714751	0.0114202	0.010114	0.0203525	42
1237674651535400000	171.096	0.955407	0.100971	19.6221	18.4444	17.7833	17.4154	17.1226	19.6221	18.4444	17.7833	17.4154	17.1226	1.17764	0.66111	0.36787	0.29286	0.0764453	0.0137311	0.0127146	0.0254907	18
1237674651535010000	170.253	0.935205	0.102742	19.0004	17.7708	17.0969	16.6994	16.4638	19.0004	17.7708	17.0969	16.6994	16.4638	1.22957	0.67393	0.39747	0.23559	0.0577735	0.0101105	0.00927125	0.0191472	45
1237674651535080000	170.408	0.90278	0.100598	19.6097	17.7395	16.8285	16.4396	16.1082	19.6097	17.7395	16.8285	16.4396	16.1082	1.87025	0.91095	0.38886	0.33148	0.0524062	0.00733994	0.00621331	0.00964129	57
1237648722837170000	170.426	1.08405	0.100977	19.7196	17.9491	16.9699	16.519	16.1554	19.7196	17.9491	16.9699	16.519	16.1554	1.77046	0.97926	0.45092	0.36356	0.0476753	0.00782666	0.00654125	0.0106248	46
1237648721226170000	169.507	-0.0759223	0.0981699	18.2439	16.8786	16.1854	15.8105	15.5381	18.2439	16.8786	16.1854	15.8105	15.5381	1.36527	0.69319	0.37493	0.27241	0.0216359	0.00568037	0.00535064	0.0104323	47
1237674649924400000	170.216	-0.334895	0.102599	20.2558	18.2742	17.2277	16.6878	16.3024	20.2558	18.2742	17.2277	16.6878	16.3024	1.98156	1.04658	0.53984	0.38539	0.122108	0.01231	0.00899381	0.0151818	48
1237674650998340000	170.687	0.462269	0.100532	18.8387	16.8968	15.9087	15.4964	15.148	18.8387	16.8968	15.9087	15.4964	15.148	1.94193	0.98808	0.41231	0.34839	0.0439405	0.00616798	0.00504661	0.00756425	31
1237674648850070000	168.86	-1.08519	0.100307	21.4338	18.8715	17.8821	17.4261	17.0693	21.4338	18.8715	17.8821	17.4261	17.0693	2.56225	0.98937	0.456	0.3568	0.253458	0.0154079	0.0115531	0.0206778	50
1237648721763760000	171.206	0.336814	0.0997172	18.3743	17.097	16.4477	16.0577	15.8108	18.3743	17.097	16.4477	16.0577	15.8108	1.2773	0.64924	0.39002	0.24688	0.0238572	0.00640802	0.00623147	0.0116452	51
1237674649924400000	170.252	-0.40923	0.101745	20.6229	18.4737	17.5202	17.0952	16.7703	20.6229	18.4737	17.5202	17.0952	16.7703	2.14913	0.9535	0.42501	0.32495	0.128674	0.0122635	0.00963329	0.0175476	52
1237674651535140000	170.429	0.992305	0.102259	19.0993	17.2242	16.2125	15.7886	15.4259	19.0993	17.2242	16.2125	15.7886	15.4259	1.87508	1.01175	0.42389	0.36275	0.0560396	0.00681603	0.00551718	0.00869163	53
1237648721226170000	169.628	-0.11079	0.0996387	20.1692	18.3804	17.4028	16.973	16.6468	20.1692	18.3804	17.4028	16.973	16.6468	1.78881	0.97761	0.42981	0.3262	0.0704763	0.0107131	0.00876405	0.0174579	54
1237674649387790000	170.74	-0.775266	0.0973657	20.4073	18.5123	17.5438	17.1237	16.8064	20.4073	18.5123	17.5438	17.1237	16.8064	1.89496	0.96848	0.42015	0.31727	0.0872233	0.0107876	0.00857572	0.0135328	55
1237648720689290000	169.618	-0.552163	0.100307	19.6293	18.3388	17.6625	17.2801	16.9799	19.6293	18.3388	17.6625	17.2801	16.9799	1.29055	0.67624	0.38238	0.30022	0.0426207	0.0129051	0.0112638	0.0200935	27
1237674651535140000	170.433	0.95377	0.103463	19.8659	17.9409	16.9842	16.5878	16.2427	19.8659	17.9409	16.9842	16.5878	16.2427	1.92504	0.95662	0.39649	0.34503	0.0932658	0.00988076	0.00800363	0.0139558	57
1237674649924200000	169.687	-0.3379	0.10011	17.9967	16.8744	16.3447	16.0046	15.8047	17.9967	16.8744	16.3447	16.0046	15.8047	1.12231	0.52975	0.34003	0.19989	0.0306868	0.00619967	0.00642401	0.0122196	58
1237674650998140000	170.192	0.520347	0.101074	19.5412	17.9944	17.2291	16.788	16.4878	19.5412	17.9944	17.2291	16.788	16.4878	1.54679	0.76527	0.44117	0.30012	0.078249	0.0132292	0.0104158	0.0189642	59
1237674649923810000	168.902	-0.214618	0.0988708	19.7706	18.4603	17.8254	17.4909	17.2243	19.7706	18.4603	17.8254	17.4909	17.2243	1.31027	0.63493	0.33453	0.2666	0.0744063	0.0132678	0.0126107	0.0286902	20
1237648721226430000	170.221	-0.124939	0.0982829	20.752	18.5995	17.6663	17.239	16.9044	20.752	18.5995	17.6663	17.239	16.9044	2.15245	0.93324	0.42727	0.33456	0.101974	0.0123281	0.0102209	0.019522	34
1237648722300500000	170.986	0.685379	0.101746	19.2037	18.1219	17.6671	17.3977	17.2631	19.2037	18.1219	17.6671	17.3977	17.2631	1.08173	0.4548	0.2694	0.13464	0.0471894	0.0136625	0.0154843	0.0377061	39
1237674651535140000	170.458	0.975242	0.102619	20.7364	18.5261	17.525	17.1011	16.7091	20.7364	18.5261	17.525	17.1011	16.7091	2.21025	1.00118	0.42389	0.39198	0.121086	0.0108323	0.00859362	0.0138726	12
1237648721763040000	169.506	0.307474	0.100444	18.8016	17.4498	16.7322	16.3482	16.1218	18.8016	17.4498	16.7322	16.3482	16.1218	1.35178	0.71756	0.38406	0.22639	0.0318173	0.00744056	0.00696194	0.0154571	33
1237648721225900000	169.053	-0.135415	0.10085	20.7239	18.7739	17.7767	17.3469	16.9708	20.7239	18.7739	17.7767	17.3469	16.9708	1.95006	0.99715	0.42981	0.37608	0.0765364	0.0113001	0.00903678	0.0158005	20
1237648721226560000	170.438	-0.0225599	0.0990537	18.4907	18.0791	18.0393	17.6649	17.9906	18.4907	18.0791	18.0393	17.6649	17.9906	0.41159	0.03976	0.37447	-0.3257	0.0159753	0.00918294	0.00989394	0.0310304	24
1237674649387460000	170.024	-0.714379	0.104335	19.9633	18.399	17.6422	17.2149	16.9135	19.9633	18.399	17.6422	17.2149	16.9135	1.5643	0.75678	0.42732	0.30133	0.0684206	0.0110728	0.0095024	0.0157167	3
1237648721762970000	169.436	0.291354	0.102554	19.7515	17.8778	16.8967	16.4668	16.0882	19.7515	17.8778	16.8967	16.4668	16.0882	1.87373	0.98104	0.4299	0.3786	0.0531862	0.00843611	0.00704588	0.0128303	33
1237674650998210000	170.286	0.587186	0.101913	20.1661	18.1975	17.2777	16.8951	16.5716	20.1661	18.1975	17.2777	16.8951	16.5716	1.96858	0.91977	0.3826	0.3235	0.0658589	0.0091512	0.00759829	0.0116914	36
1237674649924400000	170.12	-0.342738	0.0996728	20.1253	18.5714	17.7947	17.4079	17.0768	20.1253	18.5714	17.7947	17.4079	17.0768	1.55383	0.77675	0.38678	0.33114	0.0819875	0.0123599	0.0105854	0.0203872	16
1237648721226030000	169.345	-0.0762223	0.102998	19.3363	17.3451	16.3313	15.8959	15.5011	19.3363	17.3451	16.3313	15.8959	15.5011	1.99116	1.01377	0.4354	0.39482	0.0435442	0.0066316	0.00548804	0.00917369	47
1237674651535270000	170.8	0.949898	0.100107	19.8084	17.8126	16.8206	16.3802	15.9905	19.8084	17.8126	16.8206	16.3802	15.9905	1.99576	0.99204	0.44041	0.38969	0.0652185	0.00775617	0.00627797	0.00947982	28
1237674650998270000	170.522	0.453795	0.100727	20.1477	18.359	17.4458	17.0875	16.7609	20.1477	18.359	17.4458	17.0875	16.7609	1.78869	0.91322	0.3583	0.32663	0.069295	0.0101135	0.00849114	0.0136758	29
1237674649924010000	169.245	-0.354718	0.103085	19.2898	17.5907	16.725	16.177	15.904	19.2898	17.5907	16.725	16.177	15.904	1.69907	0.86565	0.5481	0.273	0.0536828	0.00936942	0.00682147	0.0112479	25
1237648721226490000	170.331	-0.00124324	0.101776	19.7634	17.8068	16.7754	16.3421	15.942	19.7634	17.8068	16.7754	16.3421	15.942	1.95661	1.03141	0.43322	0.40014	0.0527771	0.00810687	0.00658553	0.0111802	24
1237648722837170000	170.47	1.08859	0.100588	19.2171	17.7264	16.9285	16.575	16.2621	19.2171	17.7264	16.9285	16.575	16.2621	1.49073	0.79787	0.35351	0.31285	0.0604964	0.0105297	0.00990293	0.0205657	46
1237674649924460000	170.385	-0.239868	0.101184	19.4766	17.8937	17.0126	16.5768	16.2412	19.4766	17.8937	17.0126	16.5768	16.2412	1.58289	0.88109	0.43579	0.33567	0.0750411	0.0108056	0.0087654	0.0163025	7
1237648720152820000	170.408	-0.86457	0.104684	19.5362	18.2687	17.6736	17.3478	17.1982	19.5362	18.2687	17.6736	17.3478	17.1982	1.26747	0.59511	0.32578	0.14961	0.0659762	0.0194861	0.0171165	0.0414719	55
1237674649924400000	170.197	-0.357224	0.103664	19.759	17.9258	16.9602	16.5112	16.1379	19.759	17.9258	16.9602	16.5112	16.1379	1.83326	0.96553	0.44902	0.37334	0.0853649	0.0102838	0.00802808	0.0140088	48
1237674650998270000	170.514	0.485785	0.104695	19.6818	18.362	17.6467	17.2367	16.9728	19.6818	18.362	17.6467	17.2367	16.9728	1.31989	0.71529	0.40994	0.26396	0.0503298	0.0106857	0.00939387	0.0159609	29
1237674651534490000	169.052	0.993158	0.0961273	18.6914	17.3472	16.6695	16.2882	15.995	18.6914	17.3472	16.6695	16.2882	15.995	1.34416	0.67768	0.38128	0.29327	0.0615362	0.00952119	0.00890522	0.0181068	42
1237674650998340000	170.687	0.463512	0.099779	20.2198	18.1448	17.1898	16.7755	16.4198	20.2198	18.1448	17.1898	16.7755	16.4198	2.07505	0.95503	0.41421	0.3558	0.0728175	0.00919432	0.00756329	0.0113613	31
1237648720152030000	168.752	-0.854463	0.100255	19.6317	18.0862	17.414	16.9706	16.7217	19.6317	18.0862	17.414	16.9706	16.7217	1.54549	0.67222	0.44338	0.2489	0.0627477	0.0129119	0.0117583	0.0246627	50
1237648721763360000	170.367	0.26601	0.103974	19.2882	17.5579	16.6311	16.1912	15.8575	19.2882	17.5579	16.6311	16.1912	15.8575	1.73037	0.92681	0.43984	0.33376	0.0490245	0.00842161	0.00716044	0.0137915	9
1237648721763500000	170.672	0.263544	0.0981892	18.0295	17.3786	17.132	16.7047	16.7078	18.0295	17.3786	17.132	16.7047	16.7078	0.65097	0.24657	0.42732	-0.0031	0.0133393	0.0066514	0.00672217	0.0132598	49
1237648722837170000	170.427	1.07131	0.100849	19.1381	17.5422	16.9415	16.6126	16.4552	19.1381	17.5422	16.9415	16.6126	16.4552	1.59584	0.60079	0.32886	0.15742	0.0494968	0.0103977	0.00916507	0.020828	46
1237674650998340000	170.632	0.486507	0.101862	19.6732	18.3527	17.7211	17.3056	17.1086	19.6732	18.3527	17.7211	17.3056	17.1086	1.32045	0.63166	0.41545	0.19699	0.0612613	0.0125364	0.0112196	0.0222616	31
1237674649924200000	169.785	-0.213817	0.0974995	20.624	18.4247	17.4795	17.0062	16.6636	20.624	18.4247	17.4795	17.0062	16.6636	2.19927	0.9452	0.4733	0.34259	0.141053	0.0120625	0.00953055	0.0168182	58
1237648720152100000	168.793	-1.03385	0.104201	19.7461	17.8223	16.7933	16.3391	15.9802	19.7461	17.8223	16.7933	16.3391	15.9802	1.92379	1.029	0.45421	0.35889	0.0433049	0.00765867	0.00614982	0.00970388	50
1237674650998340000	170.568	0.498952	0.102563	19.6945	17.6412	16.6253	16.2042	15.8218	19.6945	17.6412	16.6253	16.2042	15.8218	2.05336	1.01587	0.42113	0.38242	0.0640918	0.00779185	0.00623608	0.00940697	31
1237674650460810000	169.152	0.0701577	0.0978155	18.625	17.2072	16.4783	16.0248	15.7318	18.625	17.2072	16.4783	16.0248	15.7318	1.41783	0.72887	0.45355	0.29296	0.0374245	0.0068778	0.00602846	0.0112754	1
1237674649924460000	170.325	-0.311641	0.0998428	19.9197	18.5418	17.7626	17.3636	17.038	19.9197	18.5418	17.7626	17.3636	17.038	1.37792	0.77916	0.39904	0.32554	0.0661661	0.0117231	0.00996007	0.0189665	15
1237648721226490000	170.373	-0.159199	0.101045	20.4329	18.3844	17.3815	16.9554	16.5728	20.4329	18.3844	17.3815	16.9554	16.5728	2.04853	1.0029	0.42604	0.38267	0.0751493	0.0103767	0.00842989	0.0149455	7
1237648721763560000	170.724	0.387619	0.101836	20.0356	18.2974	17.433	17.0017	16.7141	20.0356	18.2974	17.433	17.0017	16.7141	1.73817	0.86441	0.43136	0.2876	0.0605597	0.00999221	0.00863188	0.0181832	19
1237648721763170000	169.938	0.228855	0.103707	19.3003	17.9825	17.3047	16.908	16.6634	19.3003	17.9825	17.3047	16.908	16.6634	1.31777	0.6778	0.39672	0.2446	0.0407732	0.00984973	0.00934008	0.021369	41
1237648722300560000	171.078	0.744369	0.100084	19.0801	18.1045	17.6954	17.3835	17.2524	19.0801	18.1045	17.6954	17.3835	17.2524	0.97556	0.40913	0.31191	0.13102	0.0248568	0.00891588	0.00933537	0.0189621	32
1237648722837500000	171.174	1.05701	0.100177	20.3305	18.2607	17.2877	16.8636	16.5214	20.3305	18.2607	17.2877	16.8636	16.5214	2.06979	0.97298	0.42418	0.34221	0.0711418	0.00939237	0.00785182	0.0131406	43
1237674651535270000	170.846	0.962849	0.0983313	19.3264	17.887	17.1439	16.7403	16.4146	19.3264	17.887	17.1439	16.7403	16.4146	1.4394	0.74315	0.4036	0.32568	0.0624504	0.0101413	0.0089335	0.0159668	28
1237674650461330000	170.284	0.182812	0.100763	18.928	16.9676	15.9197	15.4368	15.0409	18.928	16.9676	15.9197	15.4368	15.0409	1.96041	1.04785	0.48293	0.39587	0.0507815	0.00625109	0.00499908	0.00775256	26
1237648722300430000	170.81	0.644421	0.104097	19.8258	17.6177	16.5848	16.1437	15.762	19.8258	17.6177	16.5848	16.1437	15.762	2.20812	1.03284	0.44118	0.38166	0.0555216	0.00740192	0.00610866	0.00943708	39
1237674650998210000	170.349	0.607232	0.101957	19.2702	17.4538	16.4689	16.046	15.7052	19.2702	17.4538	16.4689	16.046	15.7052	1.81642	0.98486	0.4229	0.34078	0.0480419	0.00727422	0.00590065	0.00890021	36
1237648721762970000	169.474	0.239504	0.100067	20.4804	18.668	17.7218	17.3049	16.9728	20.4804	18.668	17.7218	17.3049	16.9728	1.8124	0.94622	0.41691	0.33208	0.0658489	0.0106772	0.00901968	0.0168469	33
1237674650461270000	170.233	0.0835268	0.102083	19.9457	18.2266	17.3342	16.8875	16.5833	19.9457	18.2266	17.3342	16.8875	16.5833	1.71905	0.89244	0.44671	0.30417	0.122583	0.0139888	0.0112646	0.0235406	5
1237674649924010000	169.231	-0.353793	0.102592	20.7126	18.8696	17.8837	17.4733	17.1069	20.7126	18.8696	17.8837	17.4733	17.1069	1.84294	0.98588	0.41046	0.36641	0.121366	0.014138	0.0109816	0.0196975	25
1237648721763560000	170.717	0.262781	0.0997562	18.7717	17.6841	17.1627	16.8319	16.6256	18.7717	17.6841	17.1627	16.8319	16.6256	1.08755	0.52139	0.33087	0.20631	0.0284089	0.00877915	0.00899809	0.0220613	49
1237674650460810000	169.133	0.0529967	0.098243	19.7166	17.781	16.8062	16.3746	16.028	19.7166	17.781	16.8062	16.3746	16.028	1.93555	0.97477	0.43158	0.34664	0.0816479	0.00884829	0.00712395	0.0128386	1
1237674651535400000	171.061	0.977028	0.10072	20.426	18.5168	17.536	17.0641	16.7027	20.426	18.5168	17.536	17.0641	16.7027	1.90915	0.98081	0.4719	0.36142	0.142824	0.0137459	0.0106685	0.0184815	18
1237674649924460000	170.394	-0.30212	0.10049	19.993	18.1571	17.2028	16.7665	16.3959	19.993	18.1571	17.2028	16.7665	16.3959	1.83589	0.9543	0.43626	0.37061	0.0790005	0.0101064	0.00801786	0.0137601	11
1237648721763430000	170.522	0.382142	0.102302	19.1461	17.4118	16.5742	16.1931	15.8663	19.1461	17.4118	16.5742	16.1931	15.8663	1.73435	0.83755	0.38118	0.32676	0.0424585	0.00770852	0.00691054	0.0134787	29
1237648721226560000	170.421	-0.0133617	0.0986984	18.3065	17.0739	16.3499	15.9721	15.6631	18.3065	17.0739	16.3499	15.9721	15.6631	1.23263	0.724	0.37779	0.30899	0.0277402	0.00693167	0.00639655	0.01311	24
1237674650998340000	170.683	0.542236	0.103127	20.3931	18.436	17.4991	17.0763	16.7244	20.3931	18.436	17.4991	17.0763	16.7244	1.95716	0.93685	0.42279	0.35195	0.0952985	0.0114295	0.0092036	0.0149436	31
1237648722300100000	169.978	0.78226	0.104922	19.6271	18.3105	17.6471	17.1899	16.9966	19.6271	18.3105	17.6471	17.1899	16.9966	1.31653	0.66339	0.45722	0.19335	0.0417329	0.0106524	0.00986985	0.0184993	44
1237648720689560000	170.112	-0.5298	0.100205	20.4315	18.4696	17.5637	17.1485	16.8185	20.4315	18.4696	17.5637	17.1485	16.8185	1.96193	0.90588	0.41522	0.32999	0.0690305	0.0104467	0.00871116	0.0146718	3
1237674651535140000	170.42	0.954946	0.103438	20.1101	18.2041	17.2106	16.784	16.4306	20.1101	18.2041	17.2106	16.784	16.4306	1.90596	0.99357	0.42655	0.35336	0.0987461	0.0106382	0.00837025	0.0142366	57
1237648721226430000	170.209	-0.168807	0.0982955	19.6219	17.7842	16.8611	16.4678	16.1335	19.6219	17.7842	16.8611	16.4678	16.1335	1.83775	0.92305	0.39335	0.33424	0.0351739	0.00707165	0.00611511	0.0099305	2
1237648721763360000	170.317	0.22364	0.104867	19.9243	18.0106	17.0772	16.631	16.2267	19.9243	18.0106	17.0772	16.631	16.2267	1.91365	0.93344	0.4462	0.40433	0.0546279	0.00873407	0.0073307	0.012797	26
1237674651535210000	170.574	0.84498	0.103312	19.3392	17.8346	17.1348	16.7563	16.4918	19.3392	17.8346	17.1348	16.7563	16.4918	1.50454	0.6998	0.37856	0.26446	0.080739	0.0126217	0.0102965	0.0216012	23
1237674650461070000	169.681	0.132677	0.0998239	20.0906	18.3735	17.6291	17.2956	17.0873	20.0906	18.3735	17.6291	17.2956	17.0873	1.71714	0.74433	0.33351	0.20838	0.0709934	0.0103119	0.00917805	0.0183435	33
