1237657190905540000	0.727163599	-0.059574399	0.09100311	19.97946	18.84631	18.40523	18.09724	18.28923
1237657190905540000	0.730951099	-0.159298394	0.1071957	20.47247	18.71516	17.75083	17.28752	16.87613
1237657190905540000	0.751611269	-0.169250676	0.1042269	21.37919	19.85175	18.92672	18.53465	18.21185
1237657190905540000	0.763081976	-0.190958229	0.07395432	20.54512	19.62661	19.24416	18.84051	19.006
1237657190905540000	0.726759921	-0.024517586	0.1347694	20.81412	19.57372	18.9166	18.50351	18.37139
1237657190905610000	0.967327282	-0.014378704	0.1391902	19.94886	19.76053	19.00994	18.476	18.72668
1237657190905670000	0.992144058	-0.045658612	0.09095359	18.50113	17.41847	16.86393	16.52436	16.5343
1237657190905740000	1.159713587	-0.01799695	0.1928967	20.70219	19.00759	17.78367	17.30399	16.91597
1237657190905740000	1.202985577	-0.028751734	0.1144375	19.06177	17.89966	17.13071	16.76508	16.41169
1237657190905800000	1.330879504	-0.090220927	0.1382263	18.92756	17.97075	17.23198	16.86083	16.73558
1237657190905800000	1.326773435	-0.151312989	0.1587743	20.10531	18.97818	18.19386	17.73581	17.60764
1237657190905930000	1.727202091	-0.061300197	0.06278156	20.43542	19.08321	18.52679	18.15902	17.98884
1237657190906130000	2.15152482	-0.051335991	0.07605189	18.40906	17.30073	16.6535	16.26231	16.17371
1237657190906130000	2.165463055	-0.148160205	0.1966298	21.75169	19.60782	18.16983	17.60378	17.21075
1237657190906200000	2.216507455	-0.146491106	0.1370858	19.87344	18.67194	17.85352	17.43866	17.12669
1237657190906260000	2.339838929	-0.070351778	0.05766563	18.87343	17.50006	17.06918	16.80764	16.80726
1237657190906260000	2.340764634	-0.072784577	0.05737007	20.99929	19.59463	19.51826	19.25009	20.62609
1237657190906260000	2.34711218	-0.056060738	0.07575255	19.20743	17.82505	17.1603	16.80367	16.58804
1237657190906260000	2.367305055	-0.080451911	0.188138	20.43686	19.16186	18.29155	17.80635	17.61006
1237663275780270000	0.023088624	-1.216374038	0.03167664	18.62214	17.70726	17.17065	17.02219	16.62955
1237663783123870000	0.539711821	-0.812774324	0.07608416	20.95288	19.70883	19.15708	18.69046	18.44272
1237663783123870000	0.566281221	-0.786593625	0.07365371	19.94648	19.06808	18.96018	18.6118	18.85154
1237663783124140000	1.164894165	-0.72204135	0.1389212	20.50547	19.70869	19.11761	18.79184	18.53344
1237663783124200000	1.318028849	-0.784499707	0.08520156	19.74058	17.94019	17.07572	16.67347	16.39454
1237663783124270000	1.35673677	-0.698747679	0.1955397	20.11595	18.75403	17.52015	17.01367	16.66254
1237663783660740000	0.573097566	-0.343470923	0.07421118	19.50934	18.09123	17.61195	17.27286	17.06942
1237663783660740000	0.564750234	-0.320290821	0.1887192	21.32205	20.08841	19.39574	19.043	19.07275
1237663783660810000	0.649969608	-0.251291246	0.08713455	21.55374	19.70968	19.04475	18.71628	18.28309
1237657189831540000	0.166412758	-1.041331816	0.0848268	20.52287	19.70482	19.64128	19.35084	19.48568
1237657189831600000	0.34891083	-0.851934029	0.07815234	19.24137	17.42226	16.50278	16.06419	15.75089
1237657189831600000	0.359740976	-1.015884656	0.1929874	21.50832	20.36992	19.45943	19.17995	18.90003
1237657189831670000	0.457802201	-0.990542926	0.0999978	20.41571	19.00323	18.04308	17.62966	17.34294
1237657189831670000	0.495837982	-0.964474584	0.1006754	20.95319	18.85774	17.80607	17.37769	17.11242
1237657189831670000	0.506526355	-0.961311228	0.1011301	19.4671	17.39396	16.3616	15.89211	15.58498
1237657189831670000	0.515640364	-0.907033668	0.1268868	19.99444	17.96429	16.90057	16.4569	16.11191
1237657189831670000	0.519142758	-0.854211866	0.08661674	21.07252	19.4302	18.78901	18.44262	18.20848
1237657189831670000	0.402125475	-0.977288325	0.1917175	20.21732	19.00682	17.98687	17.5724	17.40862
1237657189831670000	0.506075585	-0.931349272	0.1275855	21.48083	20.78242	19.81493	19.20545	18.71246
1237657189831730000	0.689201753	-0.993485655	0.1393401	19.26374	17.75827	16.89269	16.41553	16.23438
1237657189831730000	0.68379221	-0.928974956	0.1786318	20.02271	19.10077	18.41424	18.18351	18.01155
1237657189831800000	0.754119574	-0.946583212	0.1807215	21.61868	18.95424	17.65531	17.20114	16.92352
1237657189831800000	0.739595248	-0.945628062	0.1967367	19.38947	18.54826	17.64212	17.11127	17.09261
1237657189831800000	0.70550579	-0.876623674	0.1604505	20.56638	19.76781	19.13298	18.7473	18.72171
1237657189831800000	0.744218675	-1.007048744	0.1274794	20.25644	19.3323	18.66354	18.28945	18.23387
1237657189831800000	0.760234945	-0.956339425	0.179939	22.01264	20.38128	19.41493	19.06338	18.65021
1237657189831860000	0.881862844	-0.865270562	0.1600126	21.27125	19.6015	18.57425	18.16996	17.88524
1237657189831990000	1.197769998	-0.950179626	0.1782273	20.64243	19.66564	19.20712	18.96599	19.12369
1237657189831990000	1.212640374	-0.993703488	0.08913869	19.61597	18.5291	18.10917	17.81348	17.74847
1237657189832060000	1.292703873	-1.005690991	0.0863423	18.71089	17.62877	17.16167	16.84007	16.86368
1237657189832060000	1.399551244	-0.922315802	0.08980418	18.56997	17.08998	16.43083	16.15612	16.20431
1237657190368410000	0.222097547	-0.575209385	0.1013833	20.80522	18.7661	17.80285	17.42302	17.02668
1237657190368470000	0.35043853	-0.44369097	0.1940569	19.92877	18.94541	18.08803	17.63998	17.47123
1237657190368470000	0.292478114	-0.468917159	0.1120966	21.70742	19.97818	19.05176	18.70966	18.43708
1237657190368540000	0.541061961	-0.429330442	0.08403234	20.64083	18.72307	17.89927	17.50158	17.15513
1237657190368670000	0.835764899	-0.526719436	0.07600908	20.36475	18.29835	17.42674	17.01182	16.71427
1237657190368730000	0.89486532	-0.513249477	0.1574975	20.29862	19.26395	18.42397	18.00241	17.84581
1237657190368800000	1.015405724	-0.496376486	0.1595711	19.60705	18.60935	18.01001	17.6816	17.40925
1237657190368800000	1.074288561	-0.504386408	0.1575399	20.50066	19.54783	18.87317	18.79501	18.37041
1237657190368930000	1.31034219	-0.606514202	0.09505276	20.42453	18.6477	17.94806	17.54064	17.36832
1237657190368930000	1.31399936	-0.589670957	0.095237	19.55589	18.36674	17.81339	17.51055	17.40692
1237657190368930000	1.321934799	-0.600949554	0.06287855	18.37137	16.87111	16.39189	16.05673	15.97953
1237657190905280000	0.163827255	-0.0133945	0.07941733	19.00488	17.30034	16.31852	15.86961	15.4826
1237657190905280000	0.159572982	-0.116012501	0.1066115	19.99838	18.92727	18.62389	18.20073	18.38771
1237657190905340000	0.250399429	-0.051000564	0.08552662	20.47114	19.13775	18.50901	18.07714	17.96339
1237657190905610000	0.945906022	-0.063962085	0.06239874	19.18184	17.78466	17.27478	16.88324	17.17978
1237657190905870000	1.458132542	-0.080570981	0.1569036	21.28956	20.42503	19.87632	19.46931	19.76085
1237657190906000000	1.889814963	-0.05616784	0.07732437	20.57565	19.32379	18.82437	18.40602	18.39803
1237657190906200000	2.303535137	-0.174471097	0.07595529	19.66447	18.35568	17.66599	17.22136	17.02226
1237657190906260000	2.338990854	-0.141249803	0.09152766	19.41366	18.73072	18.39972	18.16961	18.2238
1237663275780270000	0.055993357	-1.21363676	0.07815832	18.35232	17.16318	16.59058	16.23489	16.12266
1237663275780270000	0.074783938	-1.224312627	0.1122803	20.57764	19.50834	18.83063	18.42146	18.19631
1237663275780340000	0.220708427	-1.172383181	0.1947815	22.38385	19.21999	17.77137	17.27441	17.15193
1237663275780340000	0.12865878	-1.213022189	0.07535086	17.98427	16.89847	16.19822	15.92215	15.92832
1237663275780340000	0.166495088	-1.191234167	0.08554773	19.21475	17.89597	17.11616	16.68009	16.41904
1237663275780340000	0.222970149	-1.115285585	0.08415275	19.24197	17.29542	16.40292	15.99393	15.71252
1237663275780340000	0.14065728	-1.134137835	0.1959056	20.77603	19.01437	18.06078	17.55404	17.31946
1237663275780400000	0.230993027	-1.139535437	0.08386328	20.21247	18.75391	17.95033	17.50243	17.19078
1237663275780400000	0.245854621	-1.108038659	0.1095373	18.21542	16.96814	16.36014	15.99714	15.75381
1237663275780400000	0.238796425	-1.114829993	0.1089842	19.21123	18.0765	17.45052	17.05774	17.03616
1237663275780400000	0.24021446	-1.156195665	0.1957781	21.01419	19.80344	18.42942	18.04153	17.67304
1237663275780400000	0.233461712	-1.101486827	0.07407897	20.52025	19.24083	18.89091	18.78414	18.70369
1237663275780400000	0.246025959	-1.125536494	0.1396814	21.9967	19.80631	19.09561	18.54261	18.16966
1237663275780400000	0.27938449	-1.10634978	0.0842519	20.3769	19.89484	19.21557	19.23569	20.31447
1237663275780470000	0.445392757	-1.104436176	0.1599401	20.74478	19.09277	17.99617	17.49591	17.28829
1237663275780470000	0.494860716	-1.235074022	0.1254051	20.91802	18.81348	17.98282	17.46086	17.4468
1237663275780470000	0.448114009	-1.155413893	0.09270585	20.53343	18.77351	17.96864	17.56612	17.26138
1237663275780530000	0.576901926	-1.076415979	0.1393341	19.66638	18.43933	17.8823	17.46202	17.37628
1237663275780530000	0.557451728	-1.076462644	0.1932959	21.81788	20.07604	19.19084	18.81249	18.78383
1237663783123680000	0.04840761	-0.643980366	0.1400897	20.26464	18.56051	17.41728	16.89069	16.47185
1237663783123810000	0.351329193	-0.695028898	0.1615052	20.5463	19.18267	18.2683	17.80499	17.55798
1237663783123870000	0.53765602	-0.712418395	0.1085999	20.26888	18.46352	17.42441	16.98327	16.58575
1237663783123870000	0.586503484	-0.703191588	0.08698179	19.3845	18.3581	17.87844	17.55466	17.38928
1237663783123940000	0.622995615	-0.759453748	0.03313865	19.30354	17.94954	17.50466	17.1603	17.19127
1237663783123940000	0.633064781	-0.706654944	0.08564182	20.30903	18.80846	17.94244	17.54712	17.23481
1237663783123940000	0.745857153	-0.782899887	0.1264218	20.20461	19.20515	18.53973	18.25947	18.16769
1237663783124000000	0.867089747	-0.645456287	0.1262507	19.8171	18.20664	17.24513	16.81202	16.48058
1237663783124070000	0.951167857	-0.757187882	0.08438756	19.0967	17.97964	17.65258	17.3685	17.65453
1237663783124200000	1.276165498	-0.833500208	0.1443194	20.41115	19.49032	19.10435	18.79783	18.81608
1237663783124200000	1.275456521	-0.798262724	0.1450554	22.53786	19.791	19.02606	18.62902	18.68234
1237663783124330000	1.573030958	-0.682169852	0.07334616	20.06944	17.6422	16.70549	16.30748	15.9534
1237663783660610000	0.261299297	-0.257130292	0.07828263	19.14707	17.83785	17.34846	17.00749	16.8035
1237663783660870000	0.875177829	-0.323637745	0.1952889	21.16745	19.30665	17.79697	17.24682	16.99809
1237663783660870000	0.756122386	-0.31716838	0.08418642	19.69867	17.61875	16.67072	16.17921	15.76162
1237663783660880000	0.82117007	-0.212063062	0.1278193	19.73192	18.86804	18.26244	17.91333	17.61239
1237663783660880000	0.868292627	-0.31872966	0.04377892	20.44915	19.32717	18.80829	18.55697	18.50035
1237663783660880000	0.765684646	-0.320253593	0.08359693	20.87252	19.27818	18.30399	17.93682	17.6957
1237663783660880000	0.750054898	-0.344658427	0.08393924	21.25383	19.8067	19.01763	18.63651	18.18036
1237663783661270000	1.678358844	-0.303721828	0.1012834	19.78986	18.54901	18.05935	17.78392	17.62629
1237663783661270000	1.707360565	-0.302897083	0.07431446	20.6202	18.99687	18.36604	18.02753	17.86705
1237663783661460000	2.123347503	-0.335779679	0.0745998	20.19949	18.3044	17.29335	16.812	16.42633
1237663783661460000	2.130385641	-0.276917751	0.07464416	20.28605	19.14471	18.52989	18.2471	18.42331
1237663783661460000	2.186637424	-0.361741487	0.08630625	20.87361	19.00884	18.11334	17.6741	17.31998
1237663783661460000	2.213219976	-0.328825251	0.09567259	20.58688	18.6057	17.63879	17.18778	16.8669
1237663783661460000	2.216301567	-0.387504593	0.1966198	21.49119	20.21429	18.98523	18.45881	18.08916
1237663783661530000	2.349671754	-0.40003095	0.07517375	20.53204	18.2762	17.75433	17.43224	17.26331
1237667172389420000	0.302032877	-0.210058707	0.107658	20.22795	18.78405	17.97792	17.6205	17.20271
1237656906355040000	0.008976048	-0.914499622	0.191224	20.61175	19.02076	18.0398	17.62786	17.28666
1237656906355110000	0.112889467	-0.918939707	0.1091181	20.95796	19.46007	19.04881	18.74226	18.53837
1237657189831540000	0.172105737	-0.955409039	0.1892962	20.52566	18.63413	17.42957	16.89947	16.62355
1237657189831540000	0.199414045	-1.047577461	0.07552361	20.4864	18.91834	18.10518	17.74383	17.52976
1237657189831540000	0.204975965	-1.034044684	0.140636	20.8361	20.13656	19.82807	19.42303	19.27677
1237657189831540000	0.230069026	-0.989106482	0.1093667	20.25777	19.11175	18.62558	18.32621	18.25456
1237657189831600000	0.316662519	-0.967301625	0.07820924	19.89122	18.88323	18.4193	18.12345	18.75837
1237657189831600000	0.302960929	-0.999142756	0.08466543	19.74174	18.94226	18.5791	18.3574	18.60543
1237657189831600000	0.306039405	-0.992949672	0.08485557	20.36163	18.53632	17.59332	16.96833	16.64267
1237657189831600000	0.320895485	-1.032864372	0.08431292	20.21533	18.3766	17.48862	17.08921	16.76341
1237657189831600000	0.292996234	-0.980891646	0.1772591	19.81581	18.85309	18.32307	17.96836	17.8723
1237657189831600000	0.250953954	-0.899490835	0.1051085	19.38599	18.94348	18.43565	18.3675	18.3624
1237657189831600000	0.251536725	-0.9413369	0.1052887	20.86399	19.24777	18.69066	18.31534	18.24353
1237657189831600000	0.256579257	-1.019548816	0.08541263	20.31103	19.64737	19.08397	18.68357	18.59641
1237657189831600000	0.298679073	-0.886750463	0.1442711	21.9835	19.67914	18.86214	18.40294	18.07333
1237657189831670000	0.405521571	-1.02653241	0.1511635	20.13979	19.08888	18.48568	18.04525	18.02485
1237657189831730000	0.670924272	-0.862095397	0.1403004	20.1259	19.29396	18.63593	18.22621	18.19044
1237657189831860000	0.937305597	-1.037177178	0.1439597	20.38645	19.44065	18.95165	18.57036	18.6124
1237657189831860000	0.955521429	-0.84193759	0.1431478	20.87775	19.43087	18.90482	18.63317	18.41688
1237657189831930000	1.029701947	-0.863706046	0.03359872	17.07799	15.76056	15.25622	14.9877	14.8291
1237657189831930000	1.089629486	-0.957597726	0.1383422	20.85978	18.66398	17.56638	17.1009	16.74346
1237657189831930000	1.081826467	-0.884773202	0.1014867	19.96371	18.90517	18.36189	18.04116	19.21356
1237657189831990000	1.216579513	-0.844114686	0.1742442	20.52633	19.2865	18.75111	18.3724	18.14868
1237657189832060000	1.324255452	-0.895882973	0.1574139	20.74298	19.91287	19.37005	19.16629	18.97523
1237657189832130000	1.569981337	-0.970755632	0.1048214	20.00939	18.90748	18.47501	18.143	18.04802
1237657189832260000	1.74515153	-1.046814503	0.1537286	20.13203	19.06788	18.46552	18.10965	17.92507
1237657189833370000	4.367925705	-0.940281272	0.09437112	17.87418	17.10676	16.8463	16.46502	16.48768
1237657189833370000	4.367989665	-0.937973725	0.09458625	20.29254	18.67208	18.07102	17.81556	17.5888
1237657189833370000	4.393096491	-1.04512496	0.1161562	20.49262	19.17738	18.46029	18.08614	18.15906
1237657190368340000	0.04078307	-0.527793003	0.1518258	20.72663	18.95296	18.001	17.63019	17.35152
1237657190368410000	0.105354432	-0.428069904	0.1276837	20.15941	18.53712	17.39827	16.95303	16.60053
1237657190368410000	0.11658308	-0.448178639	0.07892392	19.53596	17.90619	16.97116	16.54831	16.19163
1237657190368410000	0.141061797	-0.546069362	0.1401093	21.20746	19.08178	17.99278	17.55092	17.18816
1237657190368410000	0.188159463	-0.499205012	0.1056671	18.88701	17.97193	17.58223	17.34897	17.18848
1237657190368470000	0.377041487	-0.508498126	0.1082081	19.76444	18.07727	17.32471	16.98218	16.71851
1237657190368470000	0.37537658	-0.505364161	0.1084626	22.10407	19.38177	18.6011	18.19672	18.10878
1237657190368470000	0.362000494	-0.523905484	0.127989	20.55652	19.46777	18.74031	18.37963	18.05463
1237657190368540000	0.515227629	-0.560330933	0.1277572	20.23605	18.12997	17.07485	16.61226	16.23502
1237657190368540000	0.453794677	-0.60160608	0.1274908	19.37195	18.10702	17.25108	16.86113	16.56594
1237657190368540000	0.482571281	-0.61947411	0.07622565	19.82295	18.69861	18.21157	17.85905	18.22138
1237657190368600000	0.685975633	-0.5098036	0.1948791	24.61032	18.71507	17.36723	16.86456	16.53826
1237657190368600000	0.683082165	-0.562117928	0.1943943	21.52837	20.04177	18.62053	18.1396	17.82035
1237657190368600000	0.639203203	-0.623613995	0.08731184	20.1167	19.1272	18.68745	18.48038	18.43637
1237657190368600000	0.672288296	-0.523215565	0.1929214	21.57337	19.93348	18.99514	18.5526	18.48311
1237657190368670000	0.701030031	-0.55076573	0.1951692	21.1184	19.8937	19.20196	18.87593	18.67693
1237657190368800000	1.061862572	-0.591058919	0.1255719	19.60878	18.7168	18.21635	17.92547	18.2991
1237657190368930000	1.308842446	-0.478280144	0.1373237	24.20281	18.85635	18.18055	17.17991	17.24446
1237657190368930000	1.322528391	-0.614335342	0.06275053	18.45788	17.36693	16.96044	16.66141	16.70473
1237657190368930000	1.369083603	-0.480152252	0.08458988	20.69196	18.64555	17.61101	17.14481	16.75212
1237657190368930000	1.369734294	-0.507756	0.119203	19.87964	19.12816	18.56102	18.25432	18.05844
1237657190368930000	1.37629309	-0.463275462	0.1019546	18.51274	17.1459	16.51047	16.13953	15.96656
1237657190368930000	1.404049391	-0.571631087	0.1181293	19.83877	18.84379	18.34911	18.02225	17.92313
1237657190369000000	1.440895599	-0.54271791	0.04397203	18.97385	17.23936	16.4402	16.05754	15.76734
1237657190369000000	1.451429386	-0.512517826	0.1022176	21.57335	19.70444	19.33874	19.30637	18.74869
1237657190369000000	1.494386616	-0.500678637	0.1951912	20.47471	19.37611	18.67057	18.34734	18.2124
1237657190369060000	1.62422913	-0.473859777	0.0910468	24.59935	21.00621	19.93846	19.41051	19.52312
1237657190369130000	1.766629312	-0.579847641	0.121206	19.4015	19.00159	18.65581	18.42706	18.92002
1237657190369130000	1.853289482	-0.575475408	0.1573309	20.63089	20.45466	19.96285	19.76154	19.38754
1237657190369260000	2.150553076	-0.49609198	0.1418334	20.86037	19.37056	18.90066	18.66554	18.62143
1237657190369590000	2.907030456	-0.492124232	0.05760445	19.4475	18.19232	17.64481	17.38133	17.16607
1237657190369590000	2.916573175	-0.473942329	0.05792373	17.53349	16.07358	15.35651	15.00025	14.78245
1237657190369590000	2.913921785	-0.473810509	0.05670077	22.05113	21.19247	20.90982	21.00104	21.55198
1237657190369590000	2.916402489	-0.521360995	0.1469174	20.52882	19.15085	18.46543	18.03333	17.56139
1237657190370370000	4.630610575	-0.574044888	0.1921232	21.18249	19.78989	18.5161	18.07802	17.9066
1237657190370500000	4.999349398	-0.517829128	0.1692064	20.03731	18.17081	16.87249	16.40531	16.17036
1237657190370500000	4.986865334	-0.492219279	0.06787463	20.16335	19.12437	18.82129	18.67135	18.67203
1237657190370570000	5.128956834	-0.482247184	0.07091861	18.68919	32.63288	16.21468	18.01712	31.00835
1237657190370570000	5.109592511	-0.490389327	0.09543153	20.24221	19.34862	17.4136	17.44939	17.3235
1237657190370570000	5.144505005	-0.470782676	0.07154205	18.04181	17.00595	16.04991	15.52235	15.2464
1237657190370570000	5.18301659	-0.440015879	0.07138793	18.97893	17.55013	16.80403	16.29533	16.07075
1237657190370570000	5.113881665	-0.458386157	0.07183059	21.6366	19.1018	18.92493	18.38568	18.35636
1237657190905210000	0.006458554	-0.092598168	0.07813291	19.59864	17.83476	16.97788	16.60718	16.42408
1237657190905210000	0.083305735	-0.091248586	0.1629101	20.7105	19.68762	18.83211	18.46646	18.27484
1237657190905280000	0.222409592	-0.008291442	0.07904682	20.67342	19.9884	19.76078	19.43717	19.28406
1237657190905340000	0.310621678	-0.154060182	0.09259884	20.59349	19.58016	19.30959	18.96326	19.18296
1237657190905340000	0.376676931	-0.071621526	0.1074159	20.75589	19.74468	19.26296	18.94655	18.86434
1237657190905340000	0.281367919	-0.097888531	0.1972921	21.43713	19.48917	18.49243	18.1729	17.92523
1237657190905410000	0.42163886	-0.049217253	0.07923387	18.81894	17.64068	17.2194	16.87736	16.782
1237657190905470000	0.558128772	-0.020927816	0.09945738	19.13014	18.09477	17.50407	17.17543	16.87844
1237657190905540000	0.804186869	-0.061027542	0.1595279	26.03912	20.4045	19.31066	18.82143	18.55546
1237657190905540000	0.806740013	-0.043523282	0.08965972	20.90398	18.74909	17.90727	17.47748	17.37714
1237657190905540000	0.70643585	-0.11195645	0.1796752	20.18833	19.01608	18.13323	17.69616	17.33882
1237657190905540000	0.763072621	-0.042585267	0.08965839	20.41845	19.17149	18.45864	18.03016	17.75142
1237657190905540000	0.812084401	-0.038259808	0.09045625	19.35789	17.5636	16.57458	16.0789	15.74967
1237657190905540000	0.707409917	-0.089594446	0.09089411	20.07585	19.42893	18.72535	18.24502	18.32224
1237657190905540000	0.769927929	-0.077868589	0.1959606	20.52235	19.35661	18.74453	18.40707	18.17554
1237657190905540000	0.790648143	-0.069622834	0.07819328	20.49947	19.82804	19.25695	18.9565	20.10421
1237657190905610000	0.986405753	-0.105851745	0.08578237	20.01468	19.13348	18.73659	18.44166	18.56736
1237657190905670000	1.020430595	-0.149376155	0.139172	20.13033	19.1309	18.53734	18.31554	18.05087
1237657190905670000	1.08493481	-0.15632979	0.1534307	20.57947	19.90826	19.65118	19.57547	19.83417
1237657190905740000	1.236637596	-0.087952522	0.1146565	19.88937	18.21389	17.33004	16.94976	16.67753
1237657190905800000	1.30029016	-0.150732009	0.1385994	19.27581	17.77935	16.7497	16.27978	15.98485
1237657190905800000	1.302692311	-0.125994097	0.1289722	20.48557	18.73457	17.76212	17.36694	17.05544
1237657190905870000	1.503165216	-0.13825512	0.1584519	20.48104	18.64354	17.75996	17.32772	17.06034
1237657190905930000	1.631540074	-0.078638222	0.1153407	19.89009	18.71154	17.79216	17.26757	16.91858
1237657190905930000	1.641654403	-0.056135975	0.07634456	18.28096	17.07827	16.43701	16.087	15.88048
1237657190905930000	1.652452497	-0.033202037	0.07690171	20.22091	18.10128	17.15146	16.69859	16.3438
1237657190906060000	1.952659228	-0.077092471	0.1111003	19.60608	18.53454	17.97991	17.62733	17.56433
1237657190906060000	1.984481906	-0.009797999	0.1023956	18.97862	17.99815	17.65769	17.3037	17.26986
1237657190906130000	2.048143126	-0.049277951	0.1009383	19.4629	18.00138	17.25805	16.82306	16.62857
1237657190906130000	2.080889026	-0.179770095	0.09085586	18.6888	17.1515	16.34165	15.92257	15.74381
1237657190906130000	2.115848911	-0.004927153	0.1584809	19.17869	18.01447	17.31319	16.89565	16.65447
1237657190906130000	2.139648029	-0.130140876	0.09132101	20.24248	18.89788	18.23569	17.7487	17.61137
1237657190906130000	2.155830571	-0.094714731	0.1142211	21.14466	18.61302	17.70715	17.20273	17.00278
1237657190906130000	2.118137445	-0.125072499	0.1574855	19.83729	18.63304	17.87931	17.50007	17.43417
1237657190906200000	2.313786623	-0.130294392	0.1163751	19.18649	18.05061	17.10301	16.61462	16.29373
1237657190906200000	2.269965309	-0.005607358	0.08518649	19.30865	17.96358	17.02593	16.52525	16.17236
1237657190906200000	2.294734938	-0.036669238	0.10565	20.06822	19.0482	18.41877	18.08992	17.89851
1237657190906330000	2.50540159	-0.047896585	0.1976627	20.49095	18.97465	17.55113	17.04439	16.72138
1237657190906330000	2.581294337	-0.00360478	0.1550254	22.05484	20.06386	18.96851	18.59364	18.11267
1237657190906330000	2.551812356	-0.110119887	0.07525079	19.13756	18.23823	17.83201	17.52221	17.31067
1237657190906330000	2.494642959	-0.063635613	0.04873646	19.92656	19.03684	18.77956	18.49887	18.46678
1237657190906330000	2.591046428	-0.199877412	0.1997069	24.72626	20.25126	19.34009	18.73208	18.36598
1237657190906390000	2.653694103	-0.15334013	0.1877989	20.80371	19.88352	19.29093	18.85386	18.54829
1237657190906390000	2.663935791	-0.052888838	0.03880997	16.21759	14.94943	14.4177	14.10013	13.96071
